Date,Precip_in,Tmin_C,Tmax_C,PET_in,Flow_in,Flow_cfs
2001-03-28,0.0,-3.3,7.2,0.06955770266964219,0.23639040385451868,157.0
2001-03-29,0.0,-4.4,6.7,0.06923323128279217,0.21982801887108108,146.0
2001-03-30,2.2007874015748032,0.6,3.3,0.03590065211212332,0.39448589687824137,262.0
2001-03-31,0.011811023622047244,0.0,5.0,0.05065154321234292,0.5646267607990096,375.0
2001-04-01,0.0,0.0,1.7,0.027366664750060714,0.3568441128249741,237.0
2001-04-02,0.0,-2.2,6.1,0.06457733946681599,0.23940174657878008,159.0
2001-04-03,0.0,-3.3,8.9,0.08234266750393764,0.1385217653160237,92.0
2001-04-04,0.0,-2.2,11.7,0.09700269539228461,0.14002743667815437,93.0
2001-04-05,0.0,-2.8,14.4,0.11384299976117056,0.1385217653160237,92.0
2001-04-06,0.11811023622047244,-1.7,13.9,0.11067223735205702,0.13099340850537022,87.0
2001-04-07,0.0,1.7,8.3,0.06921206322679246,0.12798206578110885,85.0
2001-04-08,0.44094488188976383,0.6,3.9,0.04337014930153878,0.15207280757519992,101.0
2001-04-09,0.11023622047244096,3.9,18.3,0.1315804472420006,0.14454445076454644,96.0
2001-04-10,0.011811023622047244,2.8,13.9,0.10531404473193141,0.12798206578110885,85.0
2001-04-11,0.0,2.2,14.4,0.11101011835612143,0.11292535215980191,75.0
2001-04-12,0.25984251968503935,5.0,7.8,0.04966767353203387,0.11292535215980191,75.0
2001-04-13,0.0,4.4,18.3,0.13424899213357694,0.10991400943554054,73.0
2001-04-14,0.0,4.4,15.0,0.11137424837733328,0.09937430990062569,66.0
2001-04-15,0.0,-0.6,16.1,0.13077687255005446,0.09034028172784153,60.0
2001-04-16,0.0,0.6,12.2,0.10393396800746776,0.08281192491718807,55.0
2001-04-17,0.0,-0.6,13.3,0.1142925334784361,0.078294910830796,52.0
2001-04-18,0.24015748031496062,0.0,11.7,0.10335858854083058,0.08582326764144946,57.0
2001-04-19,0.0,-2.2,12.2,0.11125432864020139,0.078294910830796,52.0
2001-04-20,0.0,-2.2,19.4,0.15876665559359096,0.07076655402014254,47.0
2001-04-21,0.011811023622047244,5.0,20.6,0.15735821409307096,0.06775521129588115,45.0
2001-04-22,0.01968503937007874,11.7,30.0,0.21657466966594935,0.06474386857161976,43.0
